TimestampInt,ApplicationTypeEncoded
1742111580,1
1743927600,6
1742737320,3
1744608240,4
1744467900,0
1744520040,0
1743343380,3
1744530420,2
1742909100,7
1744515720,2
1743577740,1
1742651220,5
1742729280,5
1743689760,0
1744009740,2
1742183220,6
1742636880,3
1743047760,1
1743686040,1
1743684960,7
1744178460,1
1742368500,7
1742105940,4
1742712540,3
1742911020,5
1743745860,4
1743584640,7
1743221460,1
1742477700,2
1743771960,7
1742976300,3
1744200420,3
1742356020,6
1743844380,0
1743325980,1
1743075540,0
1743672240,2
1743595440,0
1743312660,5
1742631000,5
1742961420,5
1742981760,6
1742130240,3
1743741120,0
1742304120,7
1742623620,5
1743511080,5
1744272300,1
1742818740,6
1743682860,3
1743753000,2
1744025340,0
1742993220,0
1744449000,3
1743598320,0
1744607700,5
1744087380,0
1742297760,7
1742478240,2
1743910920,6
1744352160,6
1742559840,5
1744466340,5
1743166200,7
1742531280,1
1743916260,3
1743332040,6
1744286520,7
1743078600,5
1742732100,6
1742972880,1
1744356780,3
1743396360,6
1744618860,7
1742125560,7
1742962800,4
1742988540,7
1744108020,3
1742188800,3
1743753300,7
1744368060,3
1744605120,3
1743142620,3
1743424980,7
1742442360,6
1744350900,0
1744191180,1
1744085520,1
1743484920,7
1744264560,2
1742622660,0
1744534980,7
1742962980,5
1742902860,7
1742792400,7
1744622760,6
1744120560,6
1742733600,7
1743072000,1
1742376240,2
1743479940,6
1744118820,3
1742546820,7
1743686340,0
1742452980,2
1744457340,1
1744273800,6
1743515700,3
1742798220,5
1743742500,2
1744093680,1
1744438860,5
1744092180,7
1744522500,5
1744461060,5
1744351620,2
1743150900,0
1743330060,6
1743681840,3
1744282020,1
1742294640,5
1744623540,2
1743396300,1
1743430980,3
1743071400,6
1743741060,3
1743588720,7
1742276580,1
1742910000,3
1743662940,1
1743499140,0
1742962380,0
1743508260,5
1743858960,1
1742801280,2
1744169520,0
1743077160,7
1743674940,2
1744273920,5
1742899920,2
1743426120,2
1743072780,6
1743053520,7
1743838680,1
1742132100,1
1742307000,3
1744365540,3
1742566560,7
1743763260,1
1743157740,1
1743655320,1
1742821740,7
1743665880,7
1742984220,2
1743949560,2
1744634280,7
1742978880,6
1742356080,7
1743661200,3
1744455960,6
1742272320,0
1742805660,6
1742731680,1
1743915840,1
1744606080,5
1742289540,3
1743654300,5
1744614120,7
1742821800,6
1742304660,3
1744526520,1
1744105500,1
1743248880,1
1742982300,2
1742374380,5
1743166020,2
1742630040,2
1742540100,5
1743678360,5
1743508920,6
1744439460,5
1742130180,5
1742998200,1
1742994540,5
1743673020,3
1742719680,6
1743774420,3
1742356500,6
1742381940,6
1742272620,1
1743257520,5
1744116180,2
1743651000,1
1742622840,3
1743755760,2
1743749220,2
1742272260,3
1744368420,1
1743226620,1
1743765240,5
1743920220,3
1742469900,5
1742704140,0
1744108560,7
1743945780,7
1743172080,3
1744431780,2
1743501360,1
1744174980,6
1742121900,6
1744172820,2
1742530500,1
1743223620,7
1742722620,2
1742808060,1
1743772680,1
1744282620,3
1742648820,5
1743150300,2
1743857880,6
1743083580,2
1743224640,0
1742303220,2
1742991900,2
1742707020,6
1744376160,6
1742216340,2
1743513120,0
1744518540,5
1743137640,3
1743147840,3
1743395220,1
1744191300,0
1743244740,7
1744022520,7
1742363340,6
1742885100,6
1744346640,1
1744207920,0
1744432440,5
1742270040,7
1743569640,7
1743682260,2
1742365020,6
1743491940,1
1743244920,1
1742816820,1
1744448640,2
1743686460,7
1744432740,0
1743419280,5
1742269500,5
1743484440,1
1742129640,7
1743057060,7
1744551540,5
1742303880,2
1743664260,7
1742549640,5
1743493200,3
1742789700,5
1742453700,5
1743922140,1
1743582300,5
1742648160,3
1744362540,2
1742718120,0
1742479860,7
1743684120,6
1742617620,6
1743919140,3
1743063480,2
1743830580,7
1743493740,3
1743316620,3
1744366860,3
1744207740,6
1742101140,7
1744546620,2
1742653500,3
1742363040,7
1743253620,2
1743946140,5
1744170420,6
1744609680,2
1743055800,5
1744258440,3
1743946440,2
1742903160,0
1744605600,7
1744553820,6
1743683640,3
1742818560,0
1743508020,7
1743856500,0
1743592260,2
1743577260,0
1742727780,0
1743584940,6
1744205940,0
1742808720,3
1742966580,1
1743074940,2
1743061560,6
1742100120,4
1742393340,6
1743171660,0
1742450820,7
1742270220,5
1742641680,1
1742907660,2
1744443900,0
1743744480,6
1743414300,2
1743393660,5
1743315420,3
1743591660,3
1742630220,5
1742728020,5
1742560800,3
1744526340,6
1743249120,2
1744274880,7
1743484140,5
1743306540,6
1744201920,5
1742822220,0
1743927480,2
1743491040,1
1742209620,7
1742908080,5
1743856980,1
1742379480,5
1743162300,0
1743577800,0
1744096680,1
1742641620,3
1743257520,7
1743076680,3
1742359080,2
1743234480,7
1743159000,2
1743657420,1
1743676320,7
1743751500,6
1743916980,1
1742726340,3
1744640460,3
1743058440,4
1743831000,1
1742387220,6
1744602600,3
1742709420,1
1743690480,0
1742642760,7
1742302800,7
1742096340,2
1743137940,5
1742911620,3
1743496080,7
1743241560,7
1742982120,3
1744538700,5
1743947220,6
1742533860,1
1742478000,5
1744638840,2
1743320760,1
1742383080,1
1744442700,3
1743313860,4
1744272060,1
1742995980,2
1742459280,3
1744605900,1
1742126520,3
1744085700,4
1742537220,2
1744611120,0
1744011420,3
1742540400,7
1742628420,3
1742185740,5
1744285380,2
1743675900,5
1743932700,0
1743767160,6
1742888940,5
1743767640,2
1744181400,5
1743857340,6
1743159300,1
1744200420,5
1743584160,5
1742969400,1
1743569640,4
1742480700,2
1743246540,2
1744101780,7
1742539440,1
1742475300,3
1743567960,5
1744187040,3
1742540460,2
1743910860,1
1744200060,1
1744638600,0
1742900760,2
1742822220,2
1744087740,3
1743308520,2
1744369440,5
1742705460,1
1742972940,2
1744292820,5
1742821860,5
1743574200,1
1743219180,1
1743999180,2
1744098300,3
1742368200,0
1742814000,5
1742982840,0
1742380980,6
1742184120,6
1742706360,4
1744617720,2
1742278620,1
1744013400,6
1742735460,6
1744358400,0
1743150480,5
1742359920,3
1744441320,1
1743333600,5
1743393780,6
1742822580,5
1744197120,3
1742193060,2
1744438920,1
1742456460,7
1743683700,1
1744537140,2
1743603240,7
1742448120,1
1742876640,1
1743134100,6
1742117880,0
1744208160,2
1744109220,6
1744610580,7
1743826440,4
1742716860,6
1743150300,1
1743484140,6
1743920580,1
1743925560,2
1742893380,3
1742900820,7
1742211480,2
1743494640,1
1743228240,1
1742105820,7
1742383380,0
1744090500,2
1744437180,3
1742118960,3
1742374380,2
1743997140,0
1742110260,2
1744349580,1
1743426600,0
1743595080,7
1742359560,1
1744203360,3
1744453020,7
1742273940,1
1742793780,7
1744272540,2
1744107660,0
1743392400,0
1742100900,0
1743599700,1
1743395280,4
1743826920,7
1742377200,6
1743858120,1
1742202480,6
1742809440,7
1744174200,5
1742737320,5
1743400800,4
1742550000,7
1742976300,0
1743150300,0
1744446060,2
1743233100,7
1742215560,3
1743055140,6
1743065880,2
1743424320,0
1744617660,1
1743241800,6
1743926400,5
1743572040,3
1742900940,6
1744549920,6
1743077100,3
1742620260,7
1742707380,3
1743667500,1
1743750840,7
1742559720,2
1744107600,3
1743479580,1
1744453440,3
1743063000,7
1742629620,5
1742475300,1
1743309060,3
1743857160,2
1742111220,7
1744019040,3
1742627160,0
1742812080,7
1743149940,2
1743155880,5
1744120380,1
1743746400,7
1744291020,5
1743243120,0
1743504360,6
1743775740,3
1743682800,6
1744606620,1
1743158220,6
1744533720,2
1744370040,0
1743834360,3
1743139080,2
1744631520,2
1744634460,5
1742565600,1
1742296500,5
1744380300,7
1743248340,6
1742455440,0
1744444620,7
1743492360,1
1743075420,3
1742888280,6
1742466540,6
1743246900,3
1743567720,1
1743404160,7
1743752940,0
1744521060,3
1743309480,7
1743046800,5
1744101780,6
1743684600,2
1742356860,1
1742733900,3
1743838440,7
1743166500,3
1743586080,1
1743772500,6
1743256440,1
1743049800,1
1743403680,4
1742821260,1
1743573480,1
1744187520,1
1743570060,1
1743069960,3
1743681600,7
1742277360,3
1742639400,6
1743918720,1
1742992440,1
1744376580,1
1743925560,0
1742302680,0
1744179960,0
1742219160,5
1743659100,2
1742447460,1
1744006440,1
1743343680,2
1742446500,2
1743331440,6
1744611180,7
1742557500,1
1743245820,5
1744198980,3
1743499680,1
1743161640,1
1743066840,5
1744366020,7
1742296920,0
1742114460,7
1743140940,5
1742279700,7
1743858300,2
1742454600,4
1742119080,2
1743069840,5
1743657600,2
1744090740,7
1744027740,5
1743398820,1
1742964840,1
1742968440,1
1744263540,1
1742987280,3
1744022640,5
1743847260,2
1743516960,0
1743844440,2
1743412260,2
1743840120,7
1743072060,3
1744290000,6
1743760380,2
1744615920,3
1744526280,2
1742796060,1
1743138720,4
1743169740,7
1743564720,0
1744366860,2
1743856800,7
1742640000,0
1744277820,3
1742442420,1
1743750900,5
1742700840,0
1743772920,3
1744521720,1
1742454660,1
1743935580,0
1743913140,3
1744363740,6
1743595200,6
1743144360,6
1743338880,0
1744349040,0
1743586860,1
1742285280,2
1743744660,1
1744533900,5
1744011960,7
1744538100,0
1744623540,6
1744106040,5
1744634340,6
1743084120,2
1744112160,7
1742646480,1
1742557020,0
1744202580,3
1742648580,3
1743774840,5
1742097120,2
1742890680,7
1742386800,1
1742302920,6
1743313380,4
1744454940,7
1744203180,7
1742304360,5
1742117580,5
1743836820,1
1742278800,0
1744264740,6
1744088100,2
1743406440,0
1742532840,2
1742877480,1
1744110300,3
1743408660,0
1742991660,0
1743074520,6
1742217360,2
1743574800,5
1744627740,2
1743224400,3
1744102200,3
1743948120,0
1743156720,2
1742813280,6
1742807160,3
1743341640,0
1743225120,1
1743057960,5
1743083880,5
1743321720,3
1743666180,0
